"query","answer","base_template","chosen_template","domains"
"If total visits was more than 10 at any time since October 18 delete Sofia's new leads in the CRM and send them an email titled 'Reprioritising'saying 'total visits looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve total visits - TBD.'","['customer_relationship_manager.delete_customer.func(customer_id=""00000025"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000051"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000021"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000013"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000116"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000010"")', 'email.send_email.func(recipient=""sofia.santos@atlas.com"", subject=""Reprioritising"", body=""total visits looks good, so we no longer need you finding new leads"")']","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","['analytics', 'crm', 'email']"
"can you check if engaged users was more than 3 at any time since November 24? If so, delete all the leads assigned to Sofia's in the CRM and send them an email titled 'Reprioritising' saying 'engaged users looks good, so we no longer need you finding new leads'. If not say 'We need you to improve engaged users - TBD.'","['customer_relationship_manager.delete_customer.func(customer_id=""00000025"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000051"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000021"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000013"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000116"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000010"")', 'email.send_email.func(recipient=""sofia.santos@atlas.com"", subject=""Reprioritising"", body=""engaged users looks good, so we no longer need you finding new leads"")']","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","can you check if {natural_language_metric} was more than {threshold} at any time since {natural_language_date}? If so, delete all the leads assigned to {assigned_to_first_name}'s in the CRM and send them an email titled 'Reprioritising' saying '{natural_language_metric} looks good, so we no longer need you finding new leads'. If not say 'We need you to improve {natural_language_metric} - TBD.'","['analytics', 'crm', 'email']"
"Was total visits more than 10 at any time since November 14? If so, delete all Akira's leads in the CRM and then send them an email titled 'Reprioritising' saying 'total visits looks good, so we no longer need you finding new leads'. If not say in the email 'We need you to improve total visits - TBD.'","['customer_relationship_manager.delete_customer.func(customer_id=""00000167"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000095"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000004"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000160"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000080"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000035"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000012"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000155"")', 'email.send_email.func(recipient=""akira.sato@atlas.com"", subject=""Reprioritising"", body=""total visits looks good, so we no longer need you finding new leads"")']","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","Was {natural_language_metric} more than {threshold} at any time since {natural_language_date}? If so, delete all {assigned_to_first_name}'s leads in the CRM and then send them an email titled 'Reprioritising' saying '{natural_language_metric} looks good, so we no longer need you finding new leads'. If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","['analytics', 'crm', 'email']"
"can you check if engaged users was more than 3 at any time since October 31? If so, delete all the leads assigned to Raj's in the CRM and send them an email titled 'Reprioritising' saying 'engaged users looks good, so we no longer need you finding new leads'. If not say 'We need you to improve engaged users - TBD.'","['customer_relationship_manager.delete_customer.func(customer_id=""00000154"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000149"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000032"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000194"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000129"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000062"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000100"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000108"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000065"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000152"")', 'email.send_email.func(recipient=""raj.patel@atlas.com"", subject=""Reprioritising"", body=""engaged users looks good, so we no longer need you finding new leads"")']","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","can you check if {natural_language_metric} was more than {threshold} at any time since {natural_language_date}? If so, delete all the leads assigned to {assigned_to_first_name}'s in the CRM and send them an email titled 'Reprioritising' saying '{natural_language_metric} looks good, so we no longer need you finding new leads'. If not say 'We need you to improve {natural_language_metric} - TBD.'","['analytics', 'crm', 'email']"
"Was total visits more than 5 at any time since October 15? If so, delete all Akira's leads in the CRM and then send them an email titled 'Reprioritising' saying 'total visits looks good, so we no longer need you finding new leads'. If not say in the email 'We need you to improve total visits - TBD.'","['customer_relationship_manager.delete_customer.func(customer_id=""00000167"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000095"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000004"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000160"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000080"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000035"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000012"")', 'customer_relationship_manager.delete_customer.func(customer_id=""00000155"")', 'email.send_email.func(recipient=""akira.sato@atlas.com"", subject=""Reprioritising"", body=""total visits looks good, so we no longer need you finding new leads"")']","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","Was {natural_language_metric} more than {threshold} at any time since {natural_language_date}? If so, delete all {assigned_to_first_name}'s leads in the CRM and then send them an email titled 'Reprioritising' saying '{natural_language_metric} looks good, so we no longer need you finding new leads'. If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","['analytics', 'crm', 'email']"
"If engaged users was more than 0 at any time since November 13 delete Sofia's new leads in the CRM and send them an email titled 'Reprioritising'saying 'engaged users looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve engaged users - TBD.'","['email.send_email.func(recipient=""sofia.santos@atlas.com"", subject=""Reprioritising"", body=""We need you to improve engaged users - TBD."")']","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","If {natural_language_metric} was more than {threshold} at any time since {natural_language_date} delete {assigned_to_first_name}'s new leads in the CRM and send them an email titled 'Reprioritising'saying '{natural_language_metric} looks good, so we no longer need you finding new leads'.If not say in the email 'We need you to improve {natural_language_metric} - TBD.'","['analytics', 'crm', 'email']"
"Was engaged users more than 3 at any time since November 7? If so, add a task to the backlog called 'Improve engaged users' for luis on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss engaged users' for us at the earliest time I'm free tomorrow otherwise send them an email titled 'engaged users' saying 'I noticed engaged users has been stable, nice work!''","['email.send_email.func(recipient=""luis.ortiz@atlas.com"", subject=""engaged users"", body=""I noticed engaged users has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, add a task to the backlog called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss {natural_language_metric}' for us at the earliest time I'm free tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"can you check if average session duration was less than 16 at any time since September 23? If so, make a task 'Improve average session duration' for leila on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss average session duration' for us at the first time I can do tomorrow otherwise send them an email titled 'average session duration' saying 'I noticed average session duration has been stable, nice work!''","['project_management.create_task.func(task_name=""Improve average session duration"", board=""Front end"", assigned_to_email=""leila.azizi@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")', 'calendar.create_event.func(event_name=""Discuss average session duration"", participant_email=""leila.azizi@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"Was average session duration less than 44 at any time since October 30? If so, add a task to the backlog called 'Improve average session duration' for chenwei on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss average session duration' for us at the earliest time I'm free tomorrow otherwise send them an email titled 'average session duration' saying 'I noticed average session duration has been stable, nice work!''","['project_management.create_task.func(task_name=""Improve average session duration"", board=""Front end"", assigned_to_email=""chenwei.zhang@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")', 'calendar.create_event.func(event_name=""Discuss average session duration"", participant_email=""chenwei.zhang@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, add a task to the backlog called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss {natural_language_metric}' for us at the earliest time I'm free tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"can you check if average session duration was more than 44 at any time since October 5? If so, make a task 'Improve average session duration' for olga on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss average session duration' for us at the first time I can do tomorrow otherwise send them an email titled 'average session duration' saying 'I noticed average session duration has been stable, nice work!''","['email.send_email.func(recipient=""olga.petrova@atlas.com"", subject=""average session duration"", body=""I noticed average session duration has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"can you check if engaged users was more than 3 at any time since September 15? If so, make a task 'Improve engaged users' for nia on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss engaged users' for us at the first time I can do tomorrow otherwise send them an email titled 'engaged users' saying 'I noticed engaged users has been stable, nice work!''","['email.send_email.func(recipient=""nia.johnson@atlas.com"", subject=""engaged users"", body=""I noticed engaged users has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"Was total visits less than 1 at any time since October 1? If so, add a task to the backlog called 'Improve total visits' for olga on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss total visits' for us at the earliest time I'm free tomorrow otherwise send them an email titled 'total visits' saying 'I noticed total visits has been stable, nice work!''","['email.send_email.func(recipient=""olga.petrova@atlas.com"", subject=""total visits"", body=""I noticed total visits has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, add a task to the backlog called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss {natural_language_metric}' for us at the earliest time I'm free tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"Was total visits more than 10 at any time since November 3? If so, add a task to the backlog called 'Improve total visits' for aisha on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss total visits' for us at the earliest time I'm free tomorrow otherwise send them an email titled 'total visits' saying 'I noticed total visits has been stable, nice work!''","['email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""total visits"", body=""I noticed total visits has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, add a task to the backlog called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss {natural_language_metric}' for us at the earliest time I'm free tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"Was engaged users more than 0 at any time since September 5? If so, add a task to the backlog called 'Improve engaged users' for yuki on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss engaged users' for us at the earliest time I'm free tomorrow otherwise send them an email titled 'engaged users' saying 'I noticed engaged users has been stable, nice work!''","['project_management.create_task.func(task_name=""Improve engaged users"", board=""Front end"", assigned_to_email=""yuki.tanaka@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")', 'calendar.create_event.func(event_name=""Discuss engaged users"", participant_email=""yuki.tanaka@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","Was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, add a task to the backlog called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half hour meeting called 'Discuss {natural_language_metric}' for us at the earliest time I'm free tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"can you check if total visits was less than 5 at any time since November 4? If so, make a task 'Improve total visits' for luis on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss total visits' for us at the first time I can do tomorrow otherwise send them an email titled 'total visits' saying 'I noticed total visits has been stable, nice work!''","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""luis.ortiz@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")', 'calendar.create_event.func(event_name=""Discuss total visits"", participant_email=""luis.ortiz@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"can you check if engaged users was less than 0 at any time since October 24? If so, make a task 'Improve engaged users' for dmitri on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss engaged users' for us at the first time I can do tomorrow otherwise send them an email titled 'engaged users' saying 'I noticed engaged users has been stable, nice work!''","['email.send_email.func(recipient=""dmitri.ivanov@atlas.com"", subject=""engaged users"", body=""I noticed engaged users has been stable, nice work!"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a task 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a task 'Improve {natural_language_metric}' for {name} on the front-end board that's due next Friday and schedule a half-hour meeting called 'Discuss {natural_language_metric}' for us at the first time I can do tomorrow otherwise send them an email titled '{natural_language_metric}' saying 'I noticed {natural_language_metric} has been stable, nice work!''","['analytics', 'calendar', 'email', 'project_management']"
"If total visits was less than 5 at any time since November 13 make a backlog task called 'Improve total visits' for amir on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss total visits' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Raj's leads in the CRM","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""amir.ali@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")', 'calendar.create_event.func(event_name=""Discuss total visits"", participant_email=""amir.ali@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","['analytics', 'calendar', 'email', 'project_management', 'crm']"
"can you check if engaged users was less than 0 at any time since September 20? If so, make a task for leila on the backlog called 'Improve engaged users' on the front-end board that's due next Friday and book a half-hour meeting for us called 'Discuss engaged users' at the earliest time I can do tomorrow. otherwise send them an email titled 'New leads for you' saying 'engaged users looks good, so there are new leads for you' and then give them all Sofia's leads in the CRM","['customer_relationship_manager.reassign_customer.func(customer_id=""00000025"", assigned_to_email=""leila.azizi@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000051"", assigned_to_email=""leila.azizi@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000021"", assigned_to_email=""leila.azizi@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000013"", assigned_to_email=""leila.azizi@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000116"", assigned_to_email=""leila.azizi@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000010"", assigned_to_email=""leila.azizi@atlas.com"")', 'email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""New leads for you"", body=""engaged users looks good, so there are new leads for you"")']","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","can you check if {natural_language_metric} was less than {threshold} at any time since {natural_language_date}? If so, make a task for {name} on the backlog called 'Improve {natural_language_metric}' on the front-end board that's due next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I can do tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","['analytics', 'calendar', 'email', 'project_management', 'crm']"
"can you check if total visits was less than 5 at any time since November 2? If so, make a task for nia on the backlog called 'Improve total visits' on the front-end board that's due next Friday and book a half-hour meeting for us called 'Discuss total visits' at the earliest time I can do tomorrow. otherwise send them an email titled 'New leads for you' saying 'total visits looks good, so there are new leads for you' and then give them all Akira's leads in the CRM","['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""nia.johnson@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")', 'calendar.create_event.func(event_name=""Discuss total visits"", participant_email=""nia.johnson@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","can you check if {natural_language_metric} was less than {threshold} at any time since {natural_language_date}? If so, make a task for {name} on the backlog called 'Improve {natural_language_metric}' on the front-end board that's due next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I can do tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","['analytics', 'calendar', 'email', 'project_management', 'crm']"
"If average session duration was less than 4 at any time since October 26 make a backlog task called 'Improve average session duration' for carlos on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss average session duration' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying 'average session duration looks good, so there are new leads for you' and then give them all Sofia's leads in the CRM","['customer_relationship_manager.reassign_customer.func(customer_id=""00000025"", assigned_to_email=""carlos.rodriguez@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000051"", assigned_to_email=""carlos.rodriguez@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000021"", assigned_to_email=""carlos.rodriguez@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000013"", assigned_to_email=""carlos.rodriguez@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000116"", assigned_to_email=""carlos.rodriguez@atlas.com"")', 'customer_relationship_manager.reassign_customer.func(customer_id=""00000010"", assigned_to_email=""carlos.rodriguez@atlas.com"")', 'email.send_email.func(recipient=""carlos.rodriguez@atlas.com"", subject=""New leads for you"", body=""average session duration looks good, so there are new leads for you"")']","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","['analytics', 'calendar', 'email', 'project_management', 'crm']"
"can you check if average session duration was less than 44 at any time since November 17? If so, make a task for chenwei on the backlog called 'Improve average session duration' on the front-end board that's due next Friday and book a half-hour meeting for us called 'Discuss average session duration' at the earliest time I can do tomorrow. otherwise send them an email titled 'New leads for you' saying 'average session duration looks good, so there are new leads for you' and then give them all Nadia's leads in the CRM","['email.send_email.func(recipient=""chenwei.zhang@atlas.com"", subject=""average session duration"", body=""I noticed average session duration has been stable, nice work!"")']","If {natural_language_metric} was less than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I'm free tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","can you check if {natural_language_metric} was less than {threshold} at any time since {natural_language_date}? If so, make a task for {name} on the backlog called 'Improve {natural_language_metric}' on the front-end board that's due next Friday and book a half-hour meeting for us called 'Discuss {natural_language_metric}' at the earliest time I can do tomorrow. otherwise send them an email titled 'New leads for you' saying '{natural_language_metric} looks good, so there are new leads for you' and then give them all {assigned_to_first_name}'s leads in the CRM","['analytics', 'calendar', 'email', 'project_management', 'crm']"
